Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Months,Sales,Ville,Hour,Grouped
309023,Google Phone,1.0,600.0,12/23/19 13:22,"751 Hickory St, Boston, MA 02215",12,600.0, Boston,13,"Google Phone,USB-C Charging Cable"
309045,Apple Airpods Headphones,1.0,150.0,12/14/19 20:00,"358 Chestnut St, New York City, NY 10001",12,150.0, New York City,20,"Apple Airpods Headphones,Apple Airpods Headphones"
309046,Lightning Charging Cable,1.0,14.95,12/28/19 10:32,"880 Hill St, San Francisco, CA 94016",12,14.95, San Francisco,10,"Lightning Charging Cable,Wired Headphones"
309070,iPhone,1.0,700.0,12/01/19 11:50,"575 West St, New York City, NY 10001",12,700.0, New York City,11,"iPhone,Lightning Charging Cable"
309098,Google Phone,1.0,600.0,12/13/19 08:13,"9 Lakeview St, San Francisco, CA 94016",12,600.0, San Francisco,8,"Google Phone,USB-C Charging Cable,Wired Headphones"
309141,ThinkPad Laptop,1.0,999.99,12/31/19 13:51,"564 Wilson St, Atlanta, GA 30301",12,999.99, Atlanta,13,"ThinkPad Laptop,Bose SoundSport Headphones"
309154,iPhone,1.0,700.0,12/02/19 17:35,"121 14th St, Dallas, TX 75001",12,700.0, Dallas,17,"iPhone,Lightning Charging Cable"
309183,iPhone,1.0,700.0,12/08/19 12:04,"242 Highland St, Seattle, WA 98101",12,700.0, Seattle,12,"iPhone,Apple Airpods Headphones"
309204,USB-C Charging Cable,1.0,11.95,12/26/19 07:43,"74 North St, Boston, MA 02215",12,11.95, Boston,7,"USB-C Charging Cable,Lightning Charging Cable"
309228,iPhone,1.0,700.0,12/10/19 18:56,"79 Willow St, Portland, OR 97035",12,700.0, Portland,18,"iPhone,Apple Airpods Headphones"
309284,Lightning Charging Cable,1.0,14.95,12/25/19 13:41,"242 2nd St, Los Angeles, CA 90001",12,14.95, Los Angeles,13,"Lightning Charging Cable,Wired Headphones"
309343,Lightning Charging Cable,1.0,14.95,12/01/19 08:47,"596 Jefferson St, Boston, MA 02215",12,14.95, Boston,8,"Lightning Charging Cable,USB-C Charging Cable"
309419,Google Phone,1.0,600.0,12/28/19 21:57,"926 Jefferson St, Los Angeles, CA 90001",12,600.0, Los Angeles,21,"Google Phone,USB-C Charging Cable"
309429,AA Batteries (4-pack),4.0,3.84,12/27/19 22:22,"172 Park St, New York City, NY 10001",12,15.36, New York City,22,"AA Batteries (4-pack),Apple Airpods Headphones"
309499,AAA Batteries (4-pack),1.0,2.99,12/24/19 13:41,"261 10th St, New York City, NY 10001",12,2.99, New York City,13,"AAA Batteries (4-pack),Lightning Charging Cable"
309527,27in 4K Gaming Monitor,1.0,389.99,12/12/19 22:29,"126 Johnson St, New York City, NY 10001",12,389.99, New York City,22,"27in 4K Gaming Monitor,Wired Headphones"
309531,iPhone,1.0,700.0,12/11/19 15:58,"410 River St, San Francisco, CA 94016",12,700.0, San Francisco,15,"iPhone,Apple Airpods Headphones"
309548,iPhone,1.0,700.0,12/09/19 14:04,"705 Hill St, New York City, NY 10001",12,700.0, New York City,14,"iPhone,Lightning Charging Cable"
309661,iPhone,1.0,700.0,12/04/19 15:56,"346 Lake St, Austin, TX 73301",12,700.0, Austin,15,"iPhone,Lightning Charging Cable"
309690,USB-C Charging Cable,1.0,11.95,12/17/19 23:05,"758 8th St, Los Angeles, CA 90001",12,11.95, Los Angeles,23,"USB-C Charging Cable,Wired Headphones"
309703,Apple Airpods Headphones,1.0,150.0,12/27/19 19:11,"599 5th St, Los Angeles, CA 90001",12,150.0, Los Angeles,19,"Apple Airpods Headphones,Wired Headphones"
309706,AA Batteries (4-pack),2.0,3.84,12/17/19 19:46,"153 Hill St, San Francisco, CA 94016",12,7.68, San Francisco,19,"AA Batteries (4-pack),AA Batteries (4-pack)"
309712,Vareebadd Phone,1.0,400.0,12/03/19 15:39,"425 Wilson St, New York City, NY 10001",12,400.0, New York City,15,"Vareebadd Phone,USB-C Charging Cable"
309754,AA Batteries (4-pack),1.0,3.84,12/29/19 07:33,"582 10th St, Boston, MA 02215",12,3.84, Boston,7,"AA Batteries (4-pack),Lightning Charging Cable"
309759,Google Phone,1.0,600.0,12/30/19 03:30,"299 Center St, Boston, MA 02215",12,600.0, Boston,3,"Google Phone,USB-C Charging Cable,Bose SoundSport Headphones"
309797,ThinkPad Laptop,1.0,999.99,12/02/19 13:32,"541 1st St, Austin, TX 73301",12,999.99, Austin,13,"ThinkPad Laptop,USB-C Charging Cable"
309819,Google Phone,1.0,600.0,12/15/19 15:56,"62 9th St, Atlanta, GA 30301",12,600.0, Atlanta,15,"Google Phone,Bose SoundSport Headphones"
309968,Wired Headphones,1.0,11.99,12/18/19 07:08,"458 Pine St, Los Angeles, CA 90001",12,11.99, Los Angeles,7,"Wired Headphones,Apple Airpods Headphones"
309982,27in 4K Gaming Monitor,1.0,389.99,12/07/19 16:48,"925 5th St, Los Angeles, CA 90001",12,389.99, Los Angeles,16,"27in 4K Gaming Monitor,27in FHD Monitor"
310029,Vareebadd Phone,1.0,400.0,12/07/19 12:47,"515 Walnut St, New York City, NY 10001",12,400.0, New York City,12,"Vareebadd Phone,Wired Headphones"
310044,Macbook Pro Laptop,1.0,1700.0,12/03/19 13:21,"998 Meadow St, Boston, MA 02215",12,1700.0, Boston,13,"Macbook Pro Laptop,AA Batteries (4-pack)"
310053,Macbook Pro Laptop,1.0,1700.0,12/24/19 11:23,"351 Jefferson St, New York City, NY 10001",12,1700.0, New York City,11,"Macbook Pro Laptop,Wired Headphones"
310134,AAA Batteries (4-pack),3.0,2.99,12/17/19 11:50,"776 Highland St, Los Angeles, CA 90001",12,8.97, Los Angeles,11,"AAA Batteries (4-pack),ThinkPad Laptop"
310142,Vareebadd Phone,1.0,400.0,12/13/19 17:24,"669 11th St, New York City, NY 10001",12,400.0, New York City,17,"Vareebadd Phone,34in Ultrawide Monitor"
310148,USB-C Charging Cable,1.0,11.95,12/26/19 13:34,"463 Johnson St, Atlanta, GA 30301",12,11.95, Atlanta,13,"USB-C Charging Cable,AAA Batteries (4-pack)"
310167,Wired Headphones,1.0,11.99,12/26/19 14:39,"114 Chestnut St, Dallas, TX 75001",12,11.99, Dallas,14,"Wired Headphones,27in 4K Gaming Monitor"
310188,Wired Headphones,1.0,11.99,12/24/19 08:55,"727 9th St, San Francisco, CA 94016",12,11.99, San Francisco,8,"Wired Headphones,Apple Airpods Headphones"
310241,Google Phone,1.0,600.0,12/25/19 22:43,"419 Pine St, New York City, NY 10001",12,600.0, New York City,22,"Google Phone,USB-C Charging Cable"
310250,Google Phone,1.0,600.0,12/29/19 07:34,"654 Forest St, Dallas, TX 75001",12,600.0, Dallas,7,"Google Phone,Lightning Charging Cable"
310313,iPhone,1.0,700.0,12/16/19 08:57,"133 Madison St, San Francisco, CA 94016",12,700.0, San Francisco,8,"iPhone,Apple Airpods Headphones"
310325,Google Phone,1.0,600.0,12/04/19 21:48,"310 Maple St, Boston, MA 02215",12,600.0, Boston,21,"Google Phone,Bose SoundSport Headphones"
310336,Google Phone,1.0,600.0,12/06/19 05:07,"936 6th St, Portland, OR 97035",12,600.0, Portland,5,"Google Phone,USB-C Charging Cable"
310390,Google Phone,1.0,600.0,12/03/19 19:39,"2 Wilson St, Seattle, WA 98101",12,600.0, Seattle,19,"Google Phone,USB-C Charging Cable"
310411,Google Phone,1.0,600.0,12/12/19 14:17,"298 North St, Boston, MA 02215",12,600.0, Boston,14,"Google Phone,USB-C Charging Cable"
310415,iPhone,1.0,700.0,12/01/19 19:07,"322 2nd St, San Francisco, CA 94016",12,700.0, San Francisco,19,"iPhone,Wired Headphones"
310493,AAA Batteries (4-pack),2.0,2.99,12/08/19 15:14,"621 North St, San Francisco, CA 94016",12,5.98, San Francisco,15,"AAA Batteries (4-pack),AAA Batteries (4-pack)"
310498,iPhone,1.0,700.0,12/01/19 18:36,"713 Lake St, Dallas, TX 75001",12,700.0, Dallas,18,"iPhone,Lightning Charging Cable"
310524,Bose SoundSport Headphones,1.0,99.99,12/21/19 10:58,"319 8th St, Portland, OR 97035",12,99.99, Portland,10,"Bose SoundSport Headphones,Bose SoundSport Headphones"
310537,iPhone,1.0,700.0,12/23/19 17:47,"359 South St, San Francisco, CA 94016",12,700.0, San Francisco,17,"iPhone,Lightning Charging Cable"
310612,AA Batteries (4-pack),1.0,3.84,12/27/19 12:01,"960 Park St, Atlanta, GA 30301",12,3.84, Atlanta,12,"AA Batteries (4-pack),Apple Airpods Headphones"
310621,Wired Headphones,1.0,11.99,12/28/19 00:05,"244 Walnut St, San Francisco, CA 94016",12,11.99, San Francisco,0,"Wired Headphones,USB-C Charging Cable"
310664,27in 4K Gaming Monitor,1.0,389.99,12/13/19 13:33,"175 Johnson St, Los Angeles, CA 90001",12,389.99, Los Angeles,13,"27in 4K Gaming Monitor,AA Batteries (4-pack)"
310694,Vareebadd Phone,1.0,400.0,12/06/19 13:08,"696 Meadow St, Seattle, WA 98101",12,400.0, Seattle,13,"Vareebadd Phone,USB-C Charging Cable"
310705,iPhone,1.0,700.0,12/18/19 03:41,"909 Hickory St, Los Angeles, CA 90001",12,700.0, Los Angeles,3,"iPhone,Wired Headphones"
310737,Lightning Charging Cable,1.0,14.95,12/13/19 00:12,"526 Church St, San Francisco, CA 94016",12,14.95, San Francisco,0,"Lightning Charging Cable,Macbook Pro Laptop"
310769,Google Phone,1.0,600.0,12/02/19 12:20,"346 11th St, San Francisco, CA 94016",12,600.0, San Francisco,12,"Google Phone,USB-C Charging Cable"
310773,iPhone,1.0,700.0,12/05/19 11:16,"415 Johnson St, Boston, MA 02215",12,700.0, Boston,11,"iPhone,Wired Headphones"
310789,Apple Airpods Headphones,1.0,150.0,12/14/19 19:07,"416 1st St, San Francisco, CA 94016",12,150.0, San Francisco,19,"Apple Airpods Headphones,Flatscreen TV"
310795,27in 4K Gaming Monitor,1.0,389.99,12/06/19 14:34,"853 Jackson St, Seattle, WA 98101",12,389.99, Seattle,14,"27in 4K Gaming Monitor,AA Batteries (4-pack)"
310857,Vareebadd Phone,1.0,400.0,12/28/19 14:28,"206 Maple St, Austin, TX 73301",12,400.0, Austin,14,"Vareebadd Phone,USB-C Charging Cable"
310864,Google Phone,1.0,600.0,12/24/19 20:29,"666 Chestnut St, San Francisco, CA 94016",12,600.0, San Francisco,20,"Google Phone,USB-C Charging Cable"
310898,iPhone,1.0,700.0,12/29/19 10:27,"903 Dogwood St, Atlanta, GA 30301",12,700.0, Atlanta,10,"iPhone,Wired Headphones"
310958,Macbook Pro Laptop,1.0,1700.0,12/18/19 14:40,"644 Johnson St, Seattle, WA 98101",12,1700.0, Seattle,14,"Macbook Pro Laptop,Apple Airpods Headphones"
310976,iPhone,1.0,700.0,12/19/19 18:07,"266 West St, San Francisco, CA 94016",12,700.0, San Francisco,18,"iPhone,Wired Headphones"
310998,AAA Batteries (4-pack),1.0,2.99,12/22/19 21:49,"120 Washington St, San Francisco, CA 94016",12,2.99, San Francisco,21,"AAA Batteries (4-pack),Wired Headphones"
311009,Wired Headphones,1.0,11.99,12/04/19 12:50,"353 South St, Los Angeles, CA 90001",12,11.99, Los Angeles,12,"Wired Headphones,AA Batteries (4-pack)"
311036,AAA Batteries (4-pack),3.0,2.99,12/31/19 22:04,"138 Lincoln St, Los Angeles, CA 90001",12,8.97, Los Angeles,22,"AAA Batteries (4-pack),Macbook Pro Laptop"
311188,Google Phone,1.0,600.0,12/27/19 17:27,"184 Cedar St, San Francisco, CA 94016",12,600.0, San Francisco,17,"Google Phone,USB-C Charging Cable"
311194,Vareebadd Phone,1.0,400.0,12/09/19 18:49,"462 14th St, Seattle, WA 98101",12,400.0, Seattle,18,"Vareebadd Phone,ThinkPad Laptop"
311204,iPhone,1.0,700.0,12/18/19 19:05,"849 West St, San Francisco, CA 94016",12,700.0, San Francisco,19,"iPhone,Lightning Charging Cable"
311250,USB-C Charging Cable,1.0,11.95,12/09/19 20:06,"409 Washington St, Dallas, TX 75001",12,11.95, Dallas,20,"USB-C Charging Cable,27in FHD Monitor"
311298,Lightning Charging Cable,1.0,14.95,12/02/19 12:56,"109 Sunset St, Boston, MA 02215",12,14.95, Boston,12,"Lightning Charging Cable,USB-C Charging Cable"
311325,Vareebadd Phone,1.0,400.0,12/10/19 07:33,"52 Center St, Los Angeles, CA 90001",12,400.0, Los Angeles,7,"Vareebadd Phone,USB-C Charging Cable"
311352,Google Phone,1.0,600.0,12/23/19 09:43,"82 Sunset St, San Francisco, CA 94016",12,600.0, San Francisco,9,"Google Phone,Wired Headphones"
311364,Vareebadd Phone,1.0,400.0,12/12/19 12:34,"414 Hickory St, Los Angeles, CA 90001",12,400.0, Los Angeles,12,"Vareebadd Phone,Wired Headphones"
311386,iPhone,1.0,700.0,01/01/20 00:10,"730 Pine St, San Francisco, CA 94016",1,700.0, San Francisco,0,"iPhone,Apple Airpods Headphones"
311396,AA Batteries (4-pack),1.0,3.84,12/01/19 16:44,"204 Washington St, New York City, NY 10001",12,3.84, New York City,16,"AA Batteries (4-pack),Wired Headphones"
311397,Google Phone,1.0,600.0,12/20/19 14:16,"478 Forest St, Seattle, WA 98101",12,600.0, Seattle,14,"Google Phone,Wired Headphones"
311398,Flatscreen TV,1.0,300.0,12/04/19 08:30,"609 Elm St, Seattle, WA 98101",12,300.0, Seattle,8,"Flatscreen TV,Apple Airpods Headphones"
311412,Vareebadd Phone,1.0,400.0,12/15/19 15:34,"895 7th St, New York City, NY 10001",12,400.0, New York City,15,"Vareebadd Phone,USB-C Charging Cable"
311500,iPhone,1.0,700.0,12/10/19 14:09,"910 11th St, Atlanta, GA 30301",12,700.0, Atlanta,14,"iPhone,Lightning Charging Cable"
311541,Google Phone,1.0,600.0,12/04/19 08:12,"96 River St, Austin, TX 73301",12,600.0, Austin,8,"Google Phone,USB-C Charging Cable"
311558,Lightning Charging Cable,1.0,14.95,12/20/19 09:55,"570 Walnut St, San Francisco, CA 94016",12,14.95, San Francisco,9,"Lightning Charging Cable,ThinkPad Laptop"
311589,iPhone,1.0,700.0,12/17/19 18:54,"124 1st St, Dallas, TX 75001",12,700.0, Dallas,18,"iPhone,Lightning Charging Cable"
311630,34in Ultrawide Monitor,1.0,379.99,12/03/19 06:49,"631 Meadow St, San Francisco, CA 94016",12,379.99, San Francisco,6,"34in Ultrawide Monitor,AA Batteries (4-pack)"
311650,Google Phone,1.0,600.0,12/18/19 22:44,"734 Maple St, Seattle, WA 98101",12,600.0, Seattle,22,"Google Phone,Wired Headphones"
311658,Wired Headphones,1.0,11.99,12/22/19 18:19,"863 Jefferson St, San Francisco, CA 94016",12,11.99, San Francisco,18,"Wired Headphones,AAA Batteries (4-pack)"
311661,Apple Airpods Headphones,1.0,150.0,12/27/19 19:57,"210 West St, Boston, MA 02215",12,150.0, Boston,19,"Apple Airpods Headphones,27in 4K Gaming Monitor"
311665,Google Phone,1.0,600.0,12/03/19 13:33,"875 North St, San Francisco, CA 94016",12,600.0, San Francisco,13,"Google Phone,USB-C Charging Cable"
311697,Vareebadd Phone,1.0,400.0,12/12/19 07:29,"216 9th St, Austin, TX 73301",12,400.0, Austin,7,"Vareebadd Phone,USB-C Charging Cable"
311704,Vareebadd Phone,1.0,400.0,12/16/19 10:57,"827 Madison St, Atlanta, GA 30301",12,400.0, Atlanta,10,"Vareebadd Phone,USB-C Charging Cable"
311715,Flatscreen TV,1.0,300.0,12/13/19 01:09,"503 Wilson St, Los Angeles, CA 90001",12,300.0, Los Angeles,1,"Flatscreen TV,AAA Batteries (4-pack)"
311717,AA Batteries (4-pack),1.0,3.84,12/14/19 07:52,"153 Pine St, San Francisco, CA 94016",12,3.84, San Francisco,7,"AA Batteries (4-pack),iPhone"
311727,Google Phone,1.0,600.0,12/16/19 11:20,"198 Lake St, Seattle, WA 98101",12,600.0, Seattle,11,"Google Phone,USB-C Charging Cable,Wired Headphones"
311745,Google Phone,1.0,600.0,12/07/19 09:17,"926 13th St, Boston, MA 02215",12,600.0, Boston,9,"Google Phone,USB-C Charging Cable"
311778,USB-C Charging Cable,1.0,11.95,12/07/19 20:16,"655 Maple St, San Francisco, CA 94016",12,11.95, San Francisco,20,"USB-C Charging Cable,ThinkPad Laptop"
311878,Lightning Charging Cable,1.0,14.95,12/12/19 12:34,"230 Hickory St, Austin, TX 73301",12,14.95, Austin,12,"Lightning Charging Cable,20in Monitor"
311898,34in Ultrawide Monitor,1.0,379.99,12/02/19 15:02,"658 10th St, San Francisco, CA 94016",12,379.99, San Francisco,15,"34in Ultrawide Monitor,Bose SoundSport Headphones"
311917,Wired Headphones,1.0,11.99,12/24/19 10:04,"138 Hill St, Los Angeles, CA 90001",12,11.99, Los Angeles,10,"Wired Headphones,iPhone"
311960,iPhone,1.0,700.0,12/13/19 14:28,"996 Sunset St, Boston, MA 02215",12,700.0, Boston,14,"iPhone,Apple Airpods Headphones"
311969,Vareebadd Phone,1.0,400.0,12/08/19 11:00,"466 Maple St, San Francisco, CA 94016",12,400.0, San Francisco,11,"Vareebadd Phone,USB-C Charging Cable"
312001,Google Phone,1.0,600.0,12/05/19 00:44,"51 1st St, Los Angeles, CA 90001",12,600.0, Los Angeles,0,"Google Phone,USB-C Charging Cable"
312013,AA Batteries (4-pack),1.0,3.84,12/25/19 06:37,"857 Highland St, Dallas, TX 75001",12,3.84, Dallas,6,"AA Batteries (4-pack),Wired Headphones"
312023,iPhone,1.0,700.0,12/22/19 21:49,"386 Wilson St, Los Angeles, CA 90001",12,700.0, Los Angeles,21,"iPhone,Apple Airpods Headphones"
312033,Wired Headphones,1.0,11.99,12/17/19 19:50,"617 Jackson St, Dallas, TX 75001",12,11.99, Dallas,19,"Wired Headphones,Macbook Pro Laptop"
312035,Wired Headphones,1.0,11.99,12/20/19 22:47,"250 Spruce St, Boston, MA 02215",12,11.99, Boston,22,"Wired Headphones,Bose SoundSport Headphones"
312044,iPhone,1.0,700.0,12/31/19 11:53,"62 Johnson St, Los Angeles, CA 90001",12,700.0, Los Angeles,11,"iPhone,Lightning Charging Cable"
312051,Google Phone,1.0,600.0,12/10/19 21:11,"15 8th St, Dallas, TX 75001",12,600.0, Dallas,21,"Google Phone,Wired Headphones"
312053,Google Phone,1.0,600.0,12/19/19 21:18,"345 14th St, San Francisco, CA 94016",12,600.0, San Francisco,21,"Google Phone,Wired Headphones"
312164,USB-C Charging Cable,1.0,11.95,12/25/19 06:58,"825 13th St, Austin, TX 73301",12,11.95, Austin,6,"USB-C Charging Cable,Wired Headphones"
312201,AA Batteries (4-pack),2.0,3.84,12/16/19 22:43,"3 Ridge St, Seattle, WA 98101",12,7.68, Seattle,22,"AA Batteries (4-pack),20in Monitor"
312228,20in Monitor,1.0,109.99,12/18/19 23:08,"514 9th St, Boston, MA 02215",12,109.99, Boston,23,"20in Monitor,ThinkPad Laptop"
312259,20in Monitor,1.0,109.99,12/09/19 17:19,"459 Cherry St, San Francisco, CA 94016",12,109.99, San Francisco,17,"20in Monitor,USB-C Charging Cable"
312270,Vareebadd Phone,1.0,400.0,12/12/19 21:34,"603 Center St, Boston, MA 02215",12,400.0, Boston,21,"Vareebadd Phone,USB-C Charging Cable"
312339,Google Phone,1.0,600.0,12/17/19 21:17,"663 Elm St, Portland, OR 97035",12,600.0, Portland,21,"Google Phone,USB-C Charging Cable"
312346,USB-C Charging Cable,1.0,11.95,12/21/19 08:21,"858 Lakeview St, New York City, NY 10001",12,11.95, New York City,8,"USB-C Charging Cable,Bose SoundSport Headphones"
312395,AA Batteries (4-pack),1.0,3.84,12/27/19 23:52,"186 12th St, Atlanta, GA 30301",12,3.84, Atlanta,23,"AA Batteries (4-pack),ThinkPad Laptop"
312396,Vareebadd Phone,1.0,400.0,12/30/19 12:48,"456 Maple St, Seattle, WA 98101",12,400.0, Seattle,12,"Vareebadd Phone,USB-C Charging Cable"
312407,Google Phone,1.0,600.0,12/09/19 15:18,"523 Elm St, Seattle, WA 98101",12,600.0, Seattle,15,"Google Phone,USB-C Charging Cable,Wired Headphones,Apple Airpods Headphones"
312416,Wired Headphones,1.0,11.99,12/15/19 18:13,"876 7th St, San Francisco, CA 94016",12,11.99, San Francisco,18,"Wired Headphones,Lightning Charging Cable"
312427,Apple Airpods Headphones,1.0,150.0,12/17/19 18:01,"424 4th St, Austin, TX 73301",12,150.0, Austin,18,"Apple Airpods Headphones,Lightning Charging Cable"
312431,Wired Headphones,1.0,11.99,12/13/19 06:50,"141 Lincoln St, New York City, NY 10001",12,11.99, New York City,6,"Wired Headphones,34in Ultrawide Monitor"
312438,Google Phone,1.0,600.0,12/09/19 17:26,"190 Hickory St, Los Angeles, CA 90001",12,600.0, Los Angeles,17,"Google Phone,Wired Headphones"
312462,iPhone,1.0,700.0,12/08/19 13:19,"210 Spruce St, San Francisco, CA 94016",12,700.0, San Francisco,13,"iPhone,Lightning Charging Cable,Apple Airpods Headphones,Wired Headphones"
312512,Bose SoundSport Headphones,1.0,99.99,12/05/19 23:36,"808 8th St, Seattle, WA 98101",12,99.99, Seattle,23,"Bose SoundSport Headphones,AAA Batteries (4-pack)"
312532,Bose SoundSport Headphones,1.0,99.99,12/26/19 06:43,"115 Pine St, San Francisco, CA 94016",12,99.99, San Francisco,6,"Bose SoundSport Headphones,AAA Batteries (4-pack)"
312544,Apple Airpods Headphones,1.0,150.0,12/17/19 10:51,"997 Park St, Boston, MA 02215",12,150.0, Boston,10,"Apple Airpods Headphones,AAA Batteries (4-pack)"
312607,Lightning Charging Cable,1.0,14.95,12/03/19 14:05,"812 Chestnut St, Boston, MA 02215",12,14.95, Boston,14,"Lightning Charging Cable,AA Batteries (4-pack)"
312626,iPhone,1.0,700.0,12/12/19 16:50,"938 Adams St, Boston, MA 02215",12,700.0, Boston,16,"iPhone,Lightning Charging Cable"
312635,Vareebadd Phone,1.0,400.0,12/31/19 09:38,"85 Dogwood St, Dallas, TX 75001",12,400.0, Dallas,9,"Vareebadd Phone,Bose SoundSport Headphones"
312657,iPhone,1.0,700.0,12/29/19 14:37,"289 Chestnut St, Austin, TX 73301",12,700.0, Austin,14,"iPhone,Wired Headphones"
312720,iPhone,1.0,700.0,12/28/19 14:50,"43 Ridge St, Dallas, TX 75001",12,700.0, Dallas,14,"iPhone,Wired Headphones"
312777,iPhone,1.0,700.0,12/08/19 17:53,"394 2nd St, San Francisco, CA 94016",12,700.0, San Francisco,17,"iPhone,Lightning Charging Cable"
312779,Google Phone,1.0,600.0,12/20/19 10:55,"306 Highland St, Austin, TX 73301",12,600.0, Austin,10,"Google Phone,Wired Headphones"
312787,AAA Batteries (4-pack),1.0,2.99,12/25/19 15:21,"289 Adams St, Portland, OR 97035",12,2.99, Portland,15,"AAA Batteries (4-pack),Lightning Charging Cable"
312825,Bose SoundSport Headphones,1.0,99.99,12/03/19 23:33,"615 1st St, New York City, NY 10001",12,99.99, New York City,23,"Bose SoundSport Headphones,Bose SoundSport Headphones"
312831,Bose SoundSport Headphones,1.0,99.99,12/14/19 03:46,"901 6th St, Boston, MA 02215",12,99.99, Boston,3,"Bose SoundSport Headphones,Wired Headphones"
312851,Lightning Charging Cable,1.0,14.95,12/27/19 19:25,"561 1st St, Portland, ME 04101",12,14.95, Portland,19,"Lightning Charging Cable,AAA Batteries (4-pack)"
312861,Lightning Charging Cable,1.0,14.95,12/18/19 10:15,"132 Willow St, Boston, MA 02215",12,14.95, Boston,10,"Lightning Charging Cable,AAA Batteries (4-pack)"
312867,Google Phone,2.0,600.0,12/29/19 12:52,"305 Hill St, Los Angeles, CA 90001",12,1200.0, Los Angeles,12,"Google Phone,USB-C Charging Cable,Bose SoundSport Headphones"
312926,iPhone,1.0,700.0,12/27/19 19:26,"352 10th St, Los Angeles, CA 90001",12,700.0, Los Angeles,19,"iPhone,Lightning Charging Cable"
312927,AA Batteries (4-pack),1.0,3.84,12/31/19 11:51,"461 Adams St, San Francisco, CA 94016",12,3.84, San Francisco,11,"AA Batteries (4-pack),iPhone"
312938,iPhone,1.0,700.0,12/04/19 08:31,"638 Johnson St, Los Angeles, CA 90001",12,700.0, Los Angeles,8,"iPhone,Lightning Charging Cable"
312946,Wired Headphones,1.0,11.99,12/08/19 11:13,"919 11th St, Boston, MA 02215",12,11.99, Boston,11,"Wired Headphones,AAA Batteries (4-pack)"
312948,Google Phone,1.0,600.0,12/11/19 10:23,"849 10th St, Los Angeles, CA 90001",12,600.0, Los Angeles,10,"Google Phone,Bose SoundSport Headphones"
312950,iPhone,1.0,700.0,12/13/19 21:59,"916 Lincoln St, New York City, NY 10001",12,700.0, New York City,21,"iPhone,Lightning Charging Cable"
312966,Macbook Pro Laptop,1.0,1700.0,12/12/19 15:02,"825 6th St, Boston, MA 02215",12,1700.0, Boston,15,"Macbook Pro Laptop,AAA Batteries (4-pack)"
312986,Lightning Charging Cable,2.0,14.95,12/11/19 07:59,"369 River St, Austin, TX 73301",12,29.9, Austin,7,"Lightning Charging Cable,USB-C Charging Cable"
312996,AAA Batteries (4-pack),1.0,2.99,12/05/19 06:12,"70 West St, Seattle, WA 98101",12,2.99, Seattle,6,"AAA Batteries (4-pack),AAA Batteries (4-pack)"
313012,Lightning Charging Cable,1.0,14.95,12/05/19 03:34,"700 Hickory St, New York City, NY 10001",12,14.95, New York City,3,"Lightning Charging Cable,20in Monitor"
313030,27in 4K Gaming Monitor,1.0,389.99,12/17/19 22:54,"971 11th St, Portland, OR 97035",12,389.99, Portland,22,"27in 4K Gaming Monitor,AA Batteries (4-pack)"
313056,iPhone,1.0,700.0,12/31/19 18:40,"870 Forest St, New York City, NY 10001",12,700.0, New York City,18,"iPhone,Lightning Charging Cable"
313062,Vareebadd Phone,1.0,400.0,12/23/19 13:33,"580 Cherry St, New York City, NY 10001",12,400.0, New York City,13,"Vareebadd Phone,Wired Headphones"
313093,Vareebadd Phone,1.0,400.0,12/18/19 06:56,"90 13th St, Dallas, TX 75001",12,400.0, Dallas,6,"Vareebadd Phone,USB-C Charging Cable"
313115,Google Phone,1.0,600.0,12/17/19 08:32,"866 9th St, San Francisco, CA 94016",12,600.0, San Francisco,8,"Google Phone,USB-C Charging Cable,Wired Headphones"
313132,Lightning Charging Cable,1.0,14.95,12/26/19 13:12,"383 Sunset St, Los Angeles, CA 90001",12,14.95, Los Angeles,13,"Lightning Charging Cable,27in FHD Monitor"
313138,iPhone,1.0,700.0,12/04/19 11:07,"577 Cedar St, Boston, MA 02215",12,700.0, Boston,11,"iPhone,Lightning Charging Cable"
313142,AA Batteries (4-pack),1.0,3.84,12/06/19 12:31,"954 Park St, San Francisco, CA 94016",12,3.84, San Francisco,12,"AA Batteries (4-pack),Apple Airpods Headphones"
313168,iPhone,1.0,700.0,12/04/19 16:07,"329 Cedar St, Atlanta, GA 30301",12,700.0, Atlanta,16,"iPhone,Apple Airpods Headphones"
313189,Vareebadd Phone,1.0,400.0,12/27/19 12:23,"760 Hill St, San Francisco, CA 94016",12,400.0, San Francisco,12,"Vareebadd Phone,USB-C Charging Cable"
313222,iPhone,1.0,700.0,12/23/19 17:37,"267 11th St, Los Angeles, CA 90001",12,700.0, Los Angeles,17,"iPhone,Lightning Charging Cable"
313247,USB-C Charging Cable,1.0,11.95,12/20/19 10:53,"767 Meadow St, Austin, TX 73301",12,11.95, Austin,10,"USB-C Charging Cable,Apple Airpods Headphones"
313270,iPhone,1.0,700.0,12/28/19 19:48,"982 Park St, Los Angeles, CA 90001",12,700.0, Los Angeles,19,"iPhone,Lightning Charging Cable"
313281,iPhone,1.0,700.0,12/11/19 16:14,"653 Lincoln St, New York City, NY 10001",12,700.0, New York City,16,"iPhone,Wired Headphones"
313323,AA Batteries (4-pack),1.0,3.84,12/19/19 23:43,"692 Maple St, San Francisco, CA 94016",12,3.84, San Francisco,23,"AA Batteries (4-pack),USB-C Charging Cable"
